[15:00:35][no_game_date][defines.cpp:270]: 4469 defines loaded
[15:01:25][no_game_date][gamestate.cpp:2841]: Loaded 13439 provinces.
[15:01:34][no_game_date][gameapplication.cpp:2969]: Resetting game
[15:01:35][1936.01.01.12][history.cpp:165]: Executing History from -1.1.1.1 to  2.1.1.1
[15:01:36][1936.01.01.12][history.cpp:165]: Executing History from 2.1.1.1 to  1936.1.1.12
[15:02:27][1936.01.01.12][frontend.cpp:682]: 

		[[ Launching SINGLEPLAYER-game ]]
	Start-date: 1936.1.1.12

[15:02:32][1936.01.01.12][ingameidler.cpp:5175]: Start RestoreDeviceObjects
[15:02:41][1936.01.01.12][ingameidler.cpp:5325]: End RestoreDeviceObjects
[15:02:41][1936.01.01.12][effectbase.cpp:1783]: Something went wrong with the Conflict Risk stuff
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|HOL|13|8|1
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|CZE|19|9|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|POL|20|11|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|AUS|13|3|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|LIT|5|2|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|EST|4|2|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|LAT|7|3|1
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|ROM|12|7|4
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|YUG|19|4|1
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|SWI|13|6|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|GRE|10|2|2
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|ALB|4|2|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|NOR|10|2|2
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|DEN|11|2|2
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|BUL|15|3|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|POR|12|2|5
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|IRE|11|2|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|HUN|13|7|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|ETH|4|2|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|PER|5|6|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|MAL|4|2|1
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|INS|8|1|2
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:16][1937.01.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 January, 1937|AFA|0|0|0
[15:10:16][1937.01.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|ADT|175|70|40
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|SWE|22|3|4
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|LUX|3|1|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|BEL|16|6|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|HOL|14|8|1
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|CZE|20|9|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|POL|20|11|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|AUS|13|3|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|LIT|5|2|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|EST|4|2|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|LAT|7|3|1
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|ROM|12|7|4
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|YUG|20|4|1
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|SWI|13|6|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|GRE|11|2|5
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|ALB|4|2|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|NOR|12|2|2
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|DEN|12|2|2
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|BUL|15|3|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|POR|12|2|5
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|IRE|11|2|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|HUN|14|7|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|ETH|4|2|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|PER|5|6|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|MAL|4|2|1
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|INS|8|1|2
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:10:39][1937.02.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 February, 1937|AFA|0|0|0
[15:10:39][1937.02.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|ADT|177|71|40
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|SWE|22|3|4
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|LUX|3|1|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|BEL|17|6|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|HOL|14|8|1
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|CZE|20|10|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|POL|20|11|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|AUS|15|3|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|LIT|5|2|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|EST|4|2|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|LAT|7|3|1
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|ROM|12|7|4
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|YUG|20|4|1
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|SWI|13|6|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|GRE|11|2|5
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|ALB|4|2|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|NOR|12|2|2
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|DEN|12|2|2
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|BUL|15|3|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|POR|12|2|5
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|IRE|11|2|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|HUN|13|7|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|ETH|4|2|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|PER|7|6|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|MAL|4|2|1
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|INS|8|1|2
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:00][1937.03.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 March, 1937|AFA|0|0|0
[15:11:00][1937.03.01.01][effectbase.cpp:1799]: [15:11:22][1937.03.31.06][effectbase.cpp:1783]: random event 1
[15:11:22][1937.03.31.06][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|ADT|180|72|41
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|SWE|23|5|4
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|LUX|3|1|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|BEL|17|6|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|HOL|14|8|1
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|CZE|20|11|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|POL|21|11|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|AUS|16|3|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|LIT|5|2|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|EST|5|2|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|LAT|7|3|1
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|ROM|12|7|4
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|YUG|20|4|1
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|SWI|14|6|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|GRE|11|2|5
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|ALB|4|2|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|NOR|12|2|2
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|DEN|12|3|2
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|BUL|15|3|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|POR|12|2|5
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|IRE|12|2|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|HUN|14|7|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|ETH|4|2|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|PER|7|6|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|MAL|4|2|1
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|INS|8|1|2
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:23][1937.04.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 April, 1937|AFA|0|0|0
[15:11:23][1937.04.01.01][effectbase.cpp:1799]: [15:11:31][1937.04.11.20][effectbase.cpp:1783]: random 1: State Grows
[15:11:31][1937.04.11.20][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|ADT|182|73|41
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|SWE|23|5|4
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|LUX|3|1|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|BEL|17|6|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|HOL|15|8|1
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|CZE|20|11|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|POL|21|11|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|AUS|16|3|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|LIT|5|2|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|EST|5|2|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|LAT|7|3|1
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|ROM|12|7|4
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|YUG|20|4|1
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|SWI|14|6|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|GRE|10|2|5
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|ALB|4|2|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|NOR|12|2|2
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|DEN|12|3|2
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|BUL|16|4|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|POR|12|2|5
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|IRE|12|2|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|HUN|13|7|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|ETH|4|2|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|PER|7|6|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|MAL|4|2|1
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|INS|8|1|2
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:45][1937.05.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 May, 1937|AFA|0|0|0
[15:11:45][1937.05.01.01][effectbase.cpp:1799]: [15:11:56][1937.05.15.22][effectbase.cpp:1783]: Fully cantons activated
[15:11:56][1937.05.15.22][effectbase.cpp:1799]: [15:12:08][1937.06.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 June, 1937|ADT|184|74|42
[15:12:08][1937.06.01.01][effectbase.cpp:1799]: [15:12:08][1937.06.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 June, 1937|SWE|23|5|4
[15:12:08][1937.06.01.01][effectbase.cpp:1799]: [15:12:08][1937.06.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 June, 1937|LUX|3|1|0
[15:12:08][1937.06.01.01][effectbase.cpp:1799]: [15:12:08][1937.06.01.01][effectbase.cpp:1783]: HOI4_FACTORY_TRACKER| 1:00, 1 June, 1937|BEL|17|7|0
